gene,c,coeff,pval,importance,group,scaled
MDM2,COPS8,0.10049482732311,0.012223746443009,0.081560119677355,ec,0.035393154333505684
MDM2,DDB2,0.401996919950178,1.60718030588545e-25,1.06624915934447,ec,0.46288954252014763
MDM2,DDIAS,-0.196780257896016,7.72215578550877e-7,0.202185429570901,ec,0.08776185371581836
MDM2,DDX10,-0.18071983572451,5.84811956605466e-6,0.136727009684163,ec,0.059343503403474884
MDM2,DKC1,-0.180893575504709,5.72667441629765e-6,0.14476153052398,ec,0.06283163874515922
MDM2,EGFR,-0.141089811251798,4.2107272838e-4,0.071185565889788,ec,0.030889108797737083
MDM2,EIF1AD,-0.185875503266267,3.11088075849155e-6,0.097827968233226,ec,0.04245573573844663
MDM2,FANCM,-0.219037153283444,3.49808572191821e-8,0.157528372530664,ec,0.06837428076365065
MDM2,HINFP,-0.20269381121149,3.50779791306266e-7,0.128188082957074,ec,0.05563638350290712
MDM2,IGHMBP2,-0.184556091062708,3.66239877740734e-6,0.127270403836648,ec,0.055237979038459104
MDM2,KAT5,-0.172935277051679,1.46734438311384e-5,0.094700249029296,ec,0.04109785664253013
MDM2,KDM2A,-0.314359931889926,1.03796474062018e-15,0.564297820929467,ec,0.24497061017333632
MDM2,MBD4,-0.193470179495907,1.18873524422598e-6,0.088399241772276,ec,0.03836231502908383
MDM2,MCM2,-0.235981063789435,2.63197524196458e-9,0.182034388400057,ec,0.07901340931183845
MDM2,MEN1,-0.213528137504405,7.76719903685743e-8,0.090273414888557,ec,0.03917597518550995
MDM2,MNAT1,-0.176606101883842,9.55626639344349e-6,0.140946406161517,ec,0.06117532713841365
MDM2,MPG,0.172383731579372,1.56381493196711e-5,0.17099380962263,ec,0.07422021332741303
MDM2,MPLKIP,-0.147153094854293,2.33510201799e-4,0.071130434326209,ec,0.030865173785407634
MDM2,MTOR,-0.208021960862126,1.68811656965851e-7,0.081750493391766,ec,0.03547580385232626
MDM2,MUTYH,-0.20418174940197,2.86536811145523e-7,0.080190350111637,ec,0.03479847772149588
MDM2,NBN,0.012146413224314,0.762584702945463,0.07866695550507,ec,0.034137105789997006
MDM2,NCAPD3,-0.198870146860059,5.85868904699184e-7,0.084833975653995,ec,0.03681447776565233
MDM2,NEIL2,0.25676948532912,8.30474467566056e-11,0.389181285765408,ec,0.1689448972033797
MDM2,NFRKB,-0.213771185319502,7.50193611698379e-8,0.318666173477051,ec,0.13833121653720826
MDM2,NIPBL,-0.216941317244378,4.75014888265614e-8,0.108821745581676,ec,0.047228613184690287
MDM2,NSMCE2,-0.098975066308804,0.01360458240685,0.074493212034461,ec,0.03232510201314365
MDM2,PER2,-0.173696913541908,1.34339491399666e-5,0.106446290734301,ec,0.04619732480161194
MDM2,POLA2,-0.156992006386732,8.53972670807675e-5,0.10202210671316,ec,0.04427659387690275
MDM2,POLE2,-0.187023559855971,2.69648691230986e-6,0.114209051970409,ec,0.04956747746616614
MDM2,POLE3,-0.187758807494569,2.45944628450079e-6,0.190349885156771,ec,0.082623528533511445
MDM2,POLE4,-0.039596826390853,0.324552280842681,0.096051804446336,ec,0.04168462569950472
MDM2,POLH,0.309365018108117,3.0676375584569e-15,0.647874111364622,ec,0.2812547169926272
MDM2,POLR2G,-0.192450561124398,1.3556570894956e-6,0.071763671106154,ec,0.031140089444451576
MDM2,PPP6C,-0.138994692461594,5.13475556892e-4,0.069453995531415,ec,0.030137358707834842
MDM2,PPP6R3,-0.198588072630337,6.08223897963093e-7,0.124472722061551,ec,0.05402338356113574
MDM2,RAD21,-0.188450834833618,2.25466792243078e-6,0.224939534030461,ec,0.09764040123795985
MDM2,RAD9A,-0.233840626957706,3.69062222523397e-9,0.217041682385381,ec,0.0942115999446632
MDM2,RASSF7,-0.184479936126682,3.69693289150225e-6,0.256788992247727,ec,0.11146763786302218
MDM2,RBBP8,-0.204759255868311,2.64792286125301e-7,0.171737139813253,ec,0.07454292532980197
MDM2,REV3L,0.148492894315914,2.04351337092e-4,0.118873440735268,ec,0.05159249172929806
MDM2,RNF168,-0.183265248697635,4.29168771965137e-6,0.078661098870533,ec,0.034134563169930535
MDM2,RPS27L,0.567334920299363,3.48493550603274e-54,2.30342167164203,ec,1
MDM2,RRM2B,0.376657773839978,2.29272092531143e-22,0.945709416932401,ec,0.4105579917073873
MDM2,SAMHD1,-0.139560787861991,4.86805627396e-4,0.070750615945645,ec,0.030700278088068605
MDM2,SETMAR,0.155841248546432,9.63639158288455e-5,0.147667016773536,ec,0.06409303683894835
MDM2,SFR1,-0.150596486657,1.65361965658e-4,0.080304578458906,ec,0.03484806922086154
MDM2,TIPARP,-0.108758940283332,0.006670739307881,0.138563869469728,ec,0.06014096421831223
MDM2,TREX2,-0.144240859859234,3.10838183516e-4,0.075469235373743,ec,0.032748836243464696
MDM2,TTK,-0.220312571052546,2.89945823164166e-8,0.156999908106402,ec,0.06814485134628502
MDM2,TYMS,0.140590502849803,4.41569327737e-4,0.102831441578479,ec,0.044627961382602166
MDM2,UNG,-0.144142766547405,3.13818568314e-4,0.086501284771293,ec,0.03753832925269286
MDM2,UVRAG,-0.145558288110411,2.73288908889e-4,0.108405206451937,ec,0.047047775411212044
MDM2,XPC,0.380970466662983,6.96209151384849e-23,1.08256495295992,ec,0.46997293896311143
MDM4,AUNIP,-0.183780285709414,4.02911734183434e-6,0.081303663876884,ec,0.03528181570373081
MDM4,CDKN1A,0.356353968538319,4.95551246656369e-20,0.333008692887016,ec,0.14455792872578874
MDM4,CDKN2A,-0.241417735195709,1.09884962794436e-9,0.068059706729629,ec,0.029532037227812984
MDM4,DDB2,0.273455089865878,4.11093108190932e-12,0.149533146254785,ec,0.0649032049031651
MDM4,FAH,-0.041124929477309,0.306215143749195,0.066219616273318,ec,0.028733173838132536
MDM4,KDM2A,-0.226863754099095,1.08595335356487e-8,0.073019092157564,ec,0.03168512238735168
MDM4,MDM2,0.229970074026328,6.74499846507206e-9,0.170085189641777,ec,0.07382574182991349
MDM4,MTOR,-0.212291355792388,9.2636559489907e-8,0.070454689071635,ec,0.030571803346591434
MDM4,POLH,0.210199530005987,1.24496338475405e-7,0.085431449728766,ec,0.03707386727717376
MDM4,RAD9A,-0.196319796739383,8.20336533629808e-7,0.071713388137048,ec,0.031118259418103984
MDM4,RPS27L,0.331472744102722,2.16365040622222e-17,0.237524828594172,ec,0.10310422560638205
MDM4,RRM2B,0.282807045691515,6.95033560494233e-13,0.208886203125772,ec,0.09067095128608513
MDM4,SAMHD1,-0.079080774401114,0.048861522605135,0.056327950186074,ec,0.024438770879331807
MDM4,SMARCB1,-0.180319762775781,6.13719256242168e-6,0.112364481671651,ec,0.04876666918181479
MDM4,XPC,0.267480016010908,1.23562743600062e-11,0.164846257349343,ec,0.07155129320425697
MEN1,ASF1B,0.112644562061205,0.004948273637784,0.092383932252106,ec,0.04009224267075322
MEN1,EGFR,-0.119331344379077,0.00289777143279,0.133378768029848,ec,0.05788988590969267
MEN1,GADD45A,-0.060544562369454,0.131783557010662,0.083935159050427,ec,0.036424262341098204
MEN1,GADD45G,-0.112751273663307,0.004907227725471,0.100094804978927,ec,0.043439868274057616
MEN1,HES1,-0.183387725332186,4.22780482796254e-6,0.141120996369933,ec,0.06125112435002456
MEN1,LMNA,-0.128304032949595,0.001354710906264,0.104647171706015,ec,0.04541624889284573
MEN1,RAD52,-0.111460506623759,0.00542494590357,0.095060308200178,ec,0.041254174006575904
MEN1,STK24,-0.096790935308609,0.015829396978446,0.097374911379238,ec,0.04225904403078982
MEN1,YAP1,-0.13333960149363,8.65357001133e-4,0.139429519199902,ec,0.060516780458949204
MGMT,COPS6,-0.163405614617351,4.28825608713068e-5,9.24337000781e-4,ec,3.856499700044433e-4
MGMT,POLR2J,-0.127394676483408,0.001466493284634,9.47734504347e-4,ec,3.958078450940559e-4
MLH3,H2AFZ,0.045964726535407,0.252734848321014,0.004988943764608,ec,0.0021502727503315746
MMS19,BRD7,-0.08477432799499,0.034676814161034,0.040900892215384,ec,0.01774121327775087
MMS19,FANCF,-0.153327264187642,1.25104288789e-4,0.049959455136721,ec,0.021673929876629788
MMS19,KAT6A,-0.228703047804384,8.19791546113407e-9,0.050866115148822,ec,0.02206755046635166
MNAT1,MDC1,-0.064860062519176,0.106365161080811,0.018857105757455,ec,0.008171045729315457
MNAT1,PPP4R1,-0.049297828964016,0.21991039103679,0.017594607184035,ec,0.0076229401259360445
MNAT1,SLX1A,-0.081869990149478,0.041399764332402,0.028398088594879,ec,0.012313201819656788
MNAT1,SLX1B,-0.06148930900969,0.125851687654512,0.028321312800948,ec,0.01227987010448226
MSH3,CDKN2D,-0.131927380845245,9.82802484356e-4,0.006406683828035,ec,0.0027657754441641723
MSH3,SMARCA2,0.082544165739872,0.039748222222707,0.005285955439121,ec,0.0022792184509422956
MSH4,MTOR,-0.037740809425559,0.347763711122257,0.004259276334785,ec,0.0018334923473200678
MSH4,POLR2L,-0.102862994162082,0.010318324612725,0.00448603225004,ec,0.0019319369637080387
MSH4,USP48,-0.051611629759209,0.19899502705536,0.006686753700606,ec,0.002887365970859251
MUS81,ATM,-0.097378790411208,0.015201212724827,0.073603473322925,ec,0.03193882769679697
MUS81,CUL5,-0.079232667527839,0.048427993092561,0.074065218667659,ec,0.03213929145660739
MUS81,EIF1AD,0.075297869165162,0.060752065708216,0.05982849047535,ec,0.025958507842051743
MUS81,KDM2A,0.1134543126608,0.00464440130345,0.050582988587473,ec,0.021944632897961423
MUS81,NFRKB,-0.098864228011123,0.013710468389923,0.05775910500896,ec,0.025060097504361053
MUTYH,KDM5A,0.044152849181464,0.271941557517015,0.007135496405997,ec,0.0030821847187602197
MUTYH,PARP4,-0.007665960682583,0.848797722182224,0.006127666428084,ec,0.0026446418416609867
MUTYH,YBX1,0.137900020418515,5.68942157733e-4,0.005031094728838,ec,0.0021685723192726497
MVP,APC,-0.013826452172594,0.730939796001054,0.013806212773714,ec,0.005978233155310894
MVP,CHEK1,0.089626315468688,0.025517779431953,0.013460142838913,ec,0.005827989127777665
MVP,DICER1,0.026318499928068,0.512695920095392,0.011529274369347,ec,0.004989715049819021
MVP,EIF1AD,0.080686179987753,0.04444006381498,0.010279976778139,ec,0.004447340567624886
MVP,ERCC6,0.051264682850028,0.202035274470169,0.010390518655091,ec,0.004495331609706889
MVP,LIG3,-0.016586960824045,0.67994328109903,0.014934869577942,ec,0.006468232218845572
MVP,MUS81,0.10656442260785,0.007865417784668,0.009903111088429,ec,0.004283726761953851
MVP,PPP4C,0.110045164923841,0.006048733524752,0.014706145515688,ec,0.006368933144146805
MVP,RMI2,0.117148265048628,0.003461089040516,0.008892518858122,ec,0.0038449846708143217
MVP,RTEL1,0.011801047284613,0.769141295224464,0.009318285311236,ec,0.004029828427152672
MVP,SLX1A,0.078210745630664,0.05140781368665,0.011981856774705,ec,0.0051862007786667545
MVP,SLX4,9.13363735487e-4,0.981877567404772,0.013730257839744,ec,0.0059452578111879335
MVP,TEN1,0.038029852577565,0.34408129065757,0.015309154990697,ec,0.00663072581393809
MYBBP1A,MBD4,-0.127035009737196,0.00151299920975,0.055984316797073,ec,0.02428958466242426
MYBBP1A,POT1,-0.180649767459421,5.89779023624786e-6,0.072416808838691,ec,0.031423644973557874
NABP1,CUL4A,-0.006269408682896,0.876096378653616,0.001824356729202,ec,7.763877234446265e-4
NABP2,CCND2,0.092997666377357,0.020457712196734,0.054530605947332,ec,0.023658465483985855
NABP2,CDK4,0.172273534238968,1.58379913036388e-5,0.058475001373429,ec,0.025370899288272356
NABP2,COPS4,0.213688224997573,7.59147986725413e-8,0.060288429147608,ec,0.026158187246672848
NABP2,CRY1,0.182466560762014,4.73146766414146e-6,0.046102886446925,ec,0.019999625482789034
NABP2,DHX9,0.140550970134003,4.43231211049e-4,0.036999513033715,ec,0.016047454698216074
NABP2,ERCC1,0.138663545935115,5.29700047595e-4,0.044506499097754,ec,0.019306564223421144
NABP2,MSH6,0.175710128391371,1.06193874698784e-5,0.036235031078805,ec,0.015715559793944192
NABP2,NABP1,-0.282150996149231,7.89071525665679e-13,0.356977848873628,ec,0.1549639830225065
NABP2,NOP10,0.135534030630121,7.0835867354e-4,0.08918115552801,ec,0.03870177783712193
NABP2,PIAS3,0.19220486665915,1.39912102608234e-6,0.070984031199818,ec,0.030801613813446798
NABP2,POLR2B,0.186864353871976,2.7506203054528e-6,0.042818818841243,ec,0.01857386873783286
NABP2,RDM1,0.077750202495845,0.052799926086424,0.038916833371479,ec,0.016879846942236574
NABP2,RPAIN,0.176487195757211,9.69127837763824e-6,0.047016989974093,ec,0.0203964776265126
NABP2,SMARCB1,-0.164521118414998,3.79383784193752e-5,0.167431560127736,ec,0.07267368571154591
NABP2,TERF2,0.16332069753194,4.32829095125247e-5,0.037073564163342,ec,0.016079603517976864
NABP2,TERF2IP,0.20547142100138,2.40160727399399e-7,0.060134509003622,ec,0.026091363810062416
NCAPD3,AMN1,0.066888897958497,0.095838982089254,0.062421224292247,ec,0.027084126486723096
NCAPD3,KAT6A,-0.121023654134498,0.002520008990158,0.063039183816876,ec,0.027352409624020677
NCAPG,PARP4,-0.115954761421215,0.003809476736723,0.005451893822198,ec,0.002351259528449292
NCAPH2,CCNA2,-0.033465318728536,0.405124275306054,0.063727627039321,ec,0.027651292803594102
NCAPH2,CDC25A,-0.107730345946218,0.00720879993975,0.064924793627759,ec,0.028171034947558644
NCAPH2,DDX11,-0.070834217827148,0.077759043358624,0.084961905112235,ec,0.03687001751387454
NCAPH2,DNA2,-0.03660946355238,0.362416364471398,0.065023149421634,ec,0.028213735480361365
NCAPH2,GTF2F2,-0.004417966713908,0.912509393674021,0.065435081184749,ec,0.028392572995370728
NCAPH2,KAT6A,-0.146737117984179,2.43327774324e-4,0.064017911347385,ec,0.02777731786150129
NEIL1,ANKRD44,-0.049046878072052,0.222270076925514,0.007885987879649,ec,0.003408005745933998
NEIL1,CDK2,0.023248283433033,0.563091861904784,0.005672289367709,ec,0.002446942831383413
NEIL1,CRY1,0.026480576055681,0.510102212649138,0.00639967769082,ec,0.0027627337749326704
NEIL1,IP6K3,0.177885408302493,8.21261027721903e-6,0.005606933586098,ec,0.00241856904081572
NFATC2IP,CCNE1,0.115584203487955,0.003923938620396,0.042020300943748,ec,0.018227197348866343
NFATC2IP,EEPD1,-0.10239615730434,0.01067160321201,0.049250566145677,ec,0.021366170298642576
NFATC2IP,MPG,-0.115262622605103,0.004025787642013,0.050126952199013,ec,0.021746647644653193
NFATC2IP,PIAS3,0.153215143637626,1.26557319213e-4,0.101227264840278,ec,0.04393151841028495
NFATC2IP,POT1,-0.099638801132726,0.012985454692051,0.043608173433243,ec,0.01891656193688849
NFATC2IP,RECQL4,0.123471655480566,0.002052688639114,0.062407827789896,ec,0.027078310481731996
NFATC2IP,SAMHD1,0.016234081178896,0.686387185714374,0.049470330938309,ec,0.021461579764287208
NFATC2IP,SUMO3,0.103977665899342,0.009516460888486,0.044699032842052,ec,0.0193901515052693
NFATC2IP,UBE2I,-0.146922808167585,2.38898465439e-4,0.076242929645068,ec,0.03308473061542191
NFATC2IP,XRCC4,-0.154481884111486,1.11026241444e-4,0.057068224972928,ec,0.02476015639790395
NHEJ1,ORC4,-0.029806379485395,0.458427066212759,0.027911975155445,ec,0.012102158808883282
NHEJ1,PIAS3,0.0739269750419,0.065612935075886,0.043239367892098,ec,0.018756447392670544
NHP2,BRD7,0.072319967568398,0.071713593196941,0.045741021643129,ec,0.01984252421487307
NIPBL,AMN1,-0.082489089239075,0.039881019293769,0.082007167671069,ec,0.03558723733327526
NIPBL,ATRIP,0.137924281163873,5.6765478577e-4,0.076637110314503,ec,0.03325586160773337
NIPBL,BTG2,0.153420899471851,1.23902854547e-4,0.069518758766435,ec,0.030165475248126274
NIPBL,CCNO,-0.084138282863221,0.036063660576781,0.06603351985056,ec,0.028652381277863563
NIPBL,CDC25A,0.195958953733806,8.6004732699026e-7,0.18146681285982,ec,0.07876700005602259
NIPBL,CDK7,-0.162547201446296,4.70960704538944e-5,0.095965830960801,ec,0.041647300865912125
NIPBL,CETN2,-0.125243294858456,0.001765520663322,0.062100578111619,ec,0.0269449200178965
NIPBL,CIB1,-0.178154750793852,7.9536581131656e-6,0.148896779301926,ec,0.06462693029976287
NIPBL,CRY2,0.1249300201594,0.001813453473305,0.062591745013335,ec,0.027158156956688266
NIPBL,DBF4,0.069319851014635,0.084340554187747,0.073040489683758,ec,0.031694411985179596
NIPBL,EGFR,-0.202961051855835,3.38301425033754e-7,0.110660444961417,ec,0.0480268726474604
NIPBL,EXO1,0.133313482327103,8.67405925846e-4,0.080325961413177,ec,0.03485735249238318
NIPBL,GADD45A,-0.148836260749312,1.97447932116e-4,0.096736792667633,ec,0.04198200891263956
NIPBL,KAT6A,0.10337588721813,0.009942198177596,0.106821202781342,ec,0.046360090445933394
NIPBL,LMNA,-0.123663116456178,0.002019713225656,0.096220688212817,ec,0.041757945496197484
NIPBL,MVP,-0.216916010365354,4.76764122498004e-8,0.208674436159232,ec,0.09057901402499437
NIPBL,NABP1,-0.214101480014314,7.15544367370819e-8,0.212472413644969,ec,0.09222788142593104
NIPBL,NFRKB,0.120351883975493,0.00266423107725,0.06258771387908,ec,0.027156406865781507
NIPBL,PBRM1,0.1320981132834,9.67859810454e-4,0.073014470202202,ec,0.031683115795276405
NIPBL,POLD4,-0.146553317073695,2.47787607058e-4,0.099178962242122,ec,0.04304226106370066
NIPBL,PPP4R4,-0.129080582384644,0.00126551854829,0.086523539539145,ec,0.03754799101645118
NIPBL,PPP6R2,0.107233611202617,0.00748229939888,0.071327258729744,ec,0.030950623829257673
NIPBL,RAD1,-0.106779630716018,0.007740338484215,0.061789182630681,ec,0.02680972968060622
NIPBL,RAD23B,-0.092687014084689,0.020884308485335,0.063572422349007,ec,0.027583911689490006
NIPBL,SAMHD1,-0.103926418709171,0.00955207409728,0.061700611464815,ec,0.0267712770808718
NIPBL,SFR1,-0.083708096821034,0.037028157508432,0.065743976333959,ec,0.028526677829786563
NIPBL,SUMO1,-0.059346886064458,0.139611482153252,0.077331238877855,ec,0.03355721304134989
NIPBL,TRIP13,-0.099234186153508,0.013359847373738,0.103030261092632,ec,0.04471427759084407
NIPBL,UBE2B,-0.161041061695037,5.54505750644954e-5,0.114173606273324,ec,0.04955208894565847
NPM1,LMNA,0.210840514587616,1.13751987502575e-7,0.051109555116356,ec,0.022173238356303436
NPM1,MCL1,-0.021524011130931,0.592403050560816,0.041703475140767,ec,0.018089649472326053
NPM1,MCM2,-0.119785691291063,0.002791588062745,0.047938553663267,ec,0.02079656855139892
NPM1,PPP6C,-0.029549847459764,0.462305809805682,0.043000605316707,ec,0.018652790162314553
NPM1,PPP6R1,-0.051472455811901,0.200210557881662,0.045854680922145,ec,0.01989186865693131
NPM1,SLX1A,-0.085981189043052,0.032170010078632,0.073534344144717,ec,0.03190881571046247
NPM1,TOP2B,-0.109702315153999,0.006209221855114,0.047863601322443,ec,0.020764028476616302
NPM1,YAP1,0.207224707800967,1.88567398474503e-7,0.126249359733237,ec,0.054794699334101846
NSD1,ERCC8,-0.139934953702685,4.69891506712e-4,0.062826573761611,ec,0.027260106341403984
NSD1,POLG2,-0.110400710719461,0.005886248887584,0.064231042236896,ec,0.027869847260942722
NSMCE2,CCND1,0.168712333222331,2.37723725281519e-5,0.166877443626113,ec,0.07243311961043593
NSMCE4A,ACTR5,-0.150606866897463,1.65188166605e-4,0.038890213772214,ec,0.016868290215105126
NSMCE4A,ARID2,-0.12389275519108,0.001980802363511,0.042004020023833,ec,0.018220129092615243
NSMCE4A,BRD7,-0.196893595373017,7.60793896057517e-7,0.109298524729401,ec,0.047435603772992205
NSMCE4A,CTC1,-0.171154486896887,1.80097477391483e-5,0.115282138841304,ec,0.05003335120197334
NSMCE4A,DNA2,-0.153792908945772,1.19235958078e-4,0.055563636662831,ec,0.02410694909858055
NSMCE4A,EID3,-0.161081618709696,5.5208325120864e-5,0.067026113336689,ec,0.02908330933044063
NSMCE4A,EYA1,0.132176975906636,9.61028786359e-4,0.080792736944164,ec,0.03506000007507416
NSMCE4A,HES1,0.091718978977816,0.022263617821955,0.037701006119691,ec,0.016352003391775234
NSMCE4A,MCRS1,-0.159922019476773,6.2544776037018e-5,0.050100872080473,ec,0.021735325129594935
NSMCE4A,MMS19,-0.201083595763979,4.35883987825699e-7,0.058912087512568,ec,0.0255606574132044
NSMCE4A,NPM1,-0.112471585178377,0.005015466396483,0.040205031851555,ec,0.017439109994139928
NSMCE4A,ODC1,-0.161271886034098,5.4085137043646e-5,0.069660815286281,ec,0.030227148168922732
NSMCE4A,PARG,-0.191393754042554,1.55230259232898e-6,0.110289464450172,ec,0.04786581385401787
NSMCE4A,PER3,0.088623147907446,0.027218165624421,0.047965204775998,ec,0.020808138959898144
NSMCE4A,PMS1,-0.112743046048143,0.004910381457993,0.048949450461111,ec,0.02123544286856797
NSMCE4A,POLL,-0.105603070239867,0.0084464894531,0.057628065873735,ec,0.02500320770995578
NSMCE4A,POT1,0.05406051486929,0.178479679727496,0.038354399588634,ec,0.01663566994719084
NSMCE4A,RBX1,0.043937834614111,0.274285277217238,0.038325589065551,ec,0.016623162044631153
NSMCE4A,SIRT1,-0.189969633597316,1.8609540418618e-6,0.109158957285893,ec,0.047375011468615294
NSMCE4A,SMARCD1,-0.139952702309037,4.6910293342e-4,0.049035308810058,ec,0.02127271771635435
NSMCE4A,SMC3,-0.177895251962898,8.20300644124187e-6,0.055807560352537,ec,0.024212846993389783
NSMCE4A,SMC6,-0.10758784653196,0.007286328922367,0.037811419792694,ec,0.01639993877494062
NSMCE4A,SON,0.065033865685265,0.105429041243677,0.038108598540065,ec,0.016528957009153813
NSMCE4A,TERF2,-0.189764069902916,1.91009721592457e-6,0.077287613280435,ec,0.03353827326993145
NSMCE4A,TERT,-0.118436705520535,0.003117672527213,0.03650629420739,ec,0.015833326929605113
NSMCE4A,TFPT,0.105476883630384,0.008525537486141,0.044732932181923,ec,0.01940486868477773
NSMCE4A,TIPARP,0.148015208539954,2.14332085233e-4,0.041585979795443,ec,0.01803863962685064
NSMCE4A,TREX1,0.150877449130909,1.60717761969e-4,0.048022852767966,ec,0.020833166463363466
NSMCE4A,UNG,-0.144976111603536,2.89326387687e-4,0.046345634710577,ec,0.020105013073966945
NSMCE4A,ZRANB3,-0.083341472019674,0.037867357714481,0.037471388124338,ec,0.016252316221793885
NTHL1,ERBB2,-0.009366495006847,0.815802797192892,0.018736347281811,ec,0.008118619216882469
NTHL1,FANCM,-0.115588952640571,0.00392245215137,0.02730250130838,ec,0.01183755967370596
NTHL1,OGG1,-0.058167822497438,0.147661723473056,0.020776229502933,ec,0.009004220911149934
NTHL1,POLE2,-0.116803653545262,0.003558586865389,0.0215592948103,ec,0.00934418365789364
NTHL1,POLL,-0.029238335825456,0.467040302277836,0.018084928027732,ec,0.007835809754102065
OGG1,COPS8,0.058063093640168,0.148393546731662,0.021409385452521,ec,0.009279101478216322
OGG1,DDX11,-0.021553916352126,0.591888787049937,0.028647189657291,ec,0.012421347437394734
OGG1,NTHL1,-2.86781333399e-4,0.994309411378816,0.020154654395929,ec,0.008734368092110974
ORC4,BTG2,-0.171347498279617,1.76159993017204e-5,0.047433020441436,ec,0.020577094567496176
ORC4,FHIT,-0.18743905343784,2.55997244848838e-6,0.078724174349431,ec,0.03416194698179987
ORC4,GADD45A,0.158789885669951,7.05884745165074e-5,0.043784689515622,ec,0.018993195254244585
ORC4,PPP4R1,0.208385459114313,1.604816028565e-7,0.11237764806098,ec,0.04877238528472329
ORC4,PRKCG,-0.136312526931707,6.59325274742e-4,0.074087422911808,ec,0.03214893128582629
ORC4,RFC3,-0.141466924905249,4.06183523486e-4,0.085080680900164,ec,0.03692158325523877
ORC6,POLG,0.084099503644283,0.036149720154628,0.010480094704061,ec,0.004534220472952133
PALB2,ANKRD52,0.106002768434685,0.008200401587182,0.0692633081069,ec,0.030054572993798323
PALB2,CCND1,0.157896255283834,7.761694012882e-5,0.076408282647677,ec,0.03315651755377867
PALB2,DYNLL1,0.113017163404002,0.004806288189435,0.06070625556679,ec,0.026339583888550414
PALB2,ERBB2,0.088237613050172,0.027897132738013,0.068182123981939,ec,0.02958518388742438
PALB2,ERCC5,-0.131405778258971,0.001029783760832,0.057187255086997,ec,0.024811832553319618
PALB2,FANCF,-0.175062900145428,1.14564587085249e-5,0.137115466722214,ec,0.05951214951817992
PALB2,HMGB1,-0.060894185660262,0.129563640290145,0.059231702233716,ec,0.025699416080558146
PALB2,MBD4,-0.131053101320274,0.001062715411517,0.067988820637087,ec,0.02950126248846521
PALB2,MDM2,0.107623765019825,0.00726671688604,0.069607389066181,ec,0.030203953520452857
PALB2,NFATC2IP,-0.103750162186817,0.009675466792524,0.080701057698375,ec,0.03502019812251082
PALB2,NSMCE1,-0.146940238627671,2.38486590263e-4,0.105997054316497,ec,0.046002291711654895
PALB2,NTHL1,-0.098403555875028,0.014158377481383,0.068721769381478,ec,0.029819467453008144
PALB2,PARP10,-0.119781121522116,0.002792638157225,0.074774965816341,ec,0.0324474235981918
PALB2,PARP2,0.093143429750669,0.020260172963917,0.07120348156016,ec,0.030896886770343097
PALB2,POLE4,0.104112840948548,0.009423089753353,0.054006118388673,ec,0.023430762597142156
PALB2,POLR2L,0.13353428704695,8.50225314053e-4,0.04952824065821,ec,0.021486720895244598
PALB2,RBBP6,-0.16851378876275,2.43108702983071e-5,0.081893834464185,ec,0.0355380344533276
PALB2,RFC3,-0.059229127685375,0.140400022809584,0.059185497357688,ec,0.025679356531987097
PALB2,RMI2,-0.162166463341562,4.90876917013879e-5,0.111990077961591,ec,0.04860412422871118
PALB2,RPAIN,0.055522051075817,0.167008287488911,0.044655754316311,ec,0.01937136241277917
PALB2,RPS27L,0.125862879315762,0.001674125351912,0.077082135567747,ec,0.03344906644778924
PALB2,SMARCA2,-0.152391555177622,1.37727232817e-4,0.119825525137897,ec,0.05200583302485094
PALB2,SMG1,-0.097162183949524,0.015430084458334,0.051072346786115,ec,0.02215708459999285
PALB2,SPRTN,0.167434673187342,2.7446034096305e-5,0.107468843378542,ec,0.04664125942922952
PALB2,TOPBP1,-0.12782084296698,0.001413091365124,0.044784090141982,ec,0.01942707858279753
PALB2,UBE2I,-0.138518061444639,5.36977645109e-4,0.093874877746884,ec,0.04073952702990096
PALB2,YAP1,0.175067214689171,1.14506761224693e-5,0.089977756089541,ec,0.03904761682706039
PALB2,ZSWIM7,0.124374902713953,0.001901329705315,0.07091961754916,ec,0.030773649042948777
PARP10,POLR2K,0.177220699138876,8.88652097400101e-6,0.049041901247505,ec,0.021275579780502943
PARP10,RAD21,0.143111100996663,3.46821997685e-4,0.039880293645613,ec,0.017298126998946495
PARP10,RECQL4,0.127013551381253,0.001515816222696,0.074393516173093,ec,0.03228181969869198
PARP2,ING3,0.11869263037656,0.00305326567384,0.0024011787772,ec,0.0010268112908978898
PARP2,RAD21,-0.023820286331436,0.553524794699742,0.002096957603332,ec,8.947356326957466e-4
PARP3,OGG1,-0.138941589111634,5.16045853467e-4,0.014749436322344,ec,0.006387727568316878
PAXIP1,AMN1,-0.116717644524707,0.003583306137842,0.108570126208895,ec,0.047119374258767
PAXIP1,NEIL2,-0.082494079090017,0.039868972622301,0.117042623155737,ec,0.050797654099194345
PAXIP1,NSMCE4A,0.027081499098129,0.500545719505242,0.102083963892968,ec,0.04430344877208902
PAXIP1,PPP6R1,0.117123320913654,0.003468063980896,0.123385298590646,ec,0.053551285683009243
PAXIP1,SIRT1,-0.094386992945243,0.018641320381079,0.120132898698067,ec,0.052139277271210344
PAXIP1,TIPARP,-0.116711466429956,0.003585087726314,0.127814883512069,ec,0.05547436137370089
PAXIP1,WRN,-0.080517888974571,0.044887166070725,0.117269034895635,ec,0.0508959492940735
