gene,med,cv,sd,cvmod,r
PCDH1,0.00409734560878,2.0076943796298066,0.02507193029240638,2.425936141235018,0.23603957417989385
PCDH10,0.0388600152592,1.224848566566008,0.07600419695369029,1.7516632379701573,0.7823276662065659
PCDH11X,0.001661168904425,2.6336716812439382,0.0104201657477637,1.864282285591821,0.1973952562972004
PCDH12,6.42936864023e-4,2.607335958912899,0.006565876088294489,2.6710536855832947,0.07097791651514494
PCDH15,9.59931889395e-4,2.4766216179914227,0.006573367047034321,2.0165152494756597,0.1124154872157995
PCDH17,8.39051897738e-4,2.5734444128468965,0.007681808828318064,2.7718573119898084,0.09208547013611122
PCDH18,0.0033221562737,2.3430598030769656,0.024554648801642886,2.454525670939692,0.31828177498098276
PCDH19,0.021640343565750002,1.3877823792825437,0.05518716801432744,1.6475775693036838,0.4359662319709958
PCDH20,0.0626157034961,1.051560251970686,0.09644181684891812,1.4198352445523086,0.757402532385654
PCDH7,0.0191370236887,1.667264801579917,0.06307896000952269,1.7157583971423978,0.6838841938390521
PCDH8,0.0181884187084,1.4894151480201707,0.056837685807441106,2.1809226979424134,0.5121100024710951
PCDH9,0.00136770613591,2.143817494395993,0.010419092253856132,2.336898514644319,0.08029267769416093
PCDHA1,0.00723389739739,1.8619580962779243,0.033433997054342524,2.1888887653483997,0.39003911484653764
PCDHA10,0.00163151631314,2.314210468357246,0.013482987624340846,2.7246054914815647,0.1453094398848805
PCDHA11,0.0358160191403,1.3578653457461094,0.09084814543344051,2.00582830330982,0.6901994130146871
PCDHA12,0.0373608819359,1.0959125978234836,0.06373329074826914,1.5131469845249563,0.553422953477972
PCDHA13,0.132801956524,0.7868656637295657,0.1345687950949034,1.344483893240175,0.7263243818982901
PCDHA2,0.0121294021464,1.8755374420342907,0.05337777517809916,2.029896534031368,0.5694108937680582
PCDHA3,0.020770953893,1.4498889093798706,0.05997164145766977,1.8668727458953207,0.4406680130039093
PCDHA4,0.285731172055,0.6044042752886374,0.18356515660489814,0.8782632681102626,0.93750991649694
PCDHA5,8.22878523472e-4,4.18657107629564,0.012975828324725672,2.11845254683733,0.2749882604388251
PCDHA6,0.0295701690311,1.23554118362032,0.06361907640076057,1.7973027167076345,0.6378525021361973
PCDHA7,0.0383767362658,1.1901605380057843,0.08274929992531574,1.8190932763897638,0.7839876581123231
PCDHA8,0.00810890988194,1.916917706086711,0.03652422570716674,2.0693823915657332,0.43605964987722845
PCDHA9,0.0461509123886,1.0371469030757976,0.07358150349257864,1.6513453810162446,0.4423124742282495
PCDHAC1,0.0396672296341,1.263443964473458,0.08712228010882496,1.7844715816087522,0.6845933993012869
PCDHAC2,0.0125003030648,1.5973618234692735,0.041489185754202414,1.910372058475534,0.41687435432812997
PCDHB1,0.00612736200714,1.7705004302291114,0.023787456267425906,1.9797586886125744,0.26657754620274327
PCDHB10,0.0185229616436,1.1035080864976385,0.03172710480775395,1.3945727294978914,0.22436831924968198
PCDHB11,0.0118395145838,1.756160342624349,0.05179731118056764,2.3013230482389395,0.5718019555997287
PCDHB12,0.00420051159759,1.711703493490768,0.0186479205220943,2.3484781677355286,0.15494228235138072
PCDHB13,0.00121666620464,2.366316854179347,0.008978947824907803,2.548881845534287,0.12064951856106046
PCDHB14,0.0238618812281,1.2761746417051074,0.049398236281312596,1.6393853970588568,0.420085958544567
PCDHB15,0.0881098204467,0.8770436334307224,0.09823149166371797,1.2762673762469539,0.725662076507403
PCDHB16,0.0241683178209,1.3543566772397952,0.055334631051576974,1.5466145268197258,0.5888901406735146
PCDHB2,0.037461060221,1.2950241108449192,0.08322410674128224,1.715645290524144,0.721558778235759
PCDHB3,0.0126164681005,1.6038647650414966,0.048343049802807285,2.433155775471221,0.4485177186400123
PCDHB4,0.0398798042931,1.0270485988692966,0.06305851732412279,1.4924928145772822,0.3994105774787574
PCDHB5,0.0249422402869,1.219144095448461,0.0526520922789527,1.5394544961050212,0.5050634547243631
PCDHB6,0.0140008356999,1.6577494590685622,0.04170886468909696,1.543523054907669,0.669807022172658
PCDHB7,0.0500761059809,0.9736918524515132,0.0688095561390494,1.3423226912539556,0.575493621294189
PCDHB8,0.00901071557408,1.74289052751018,0.04015592057880083,2.4562990483194556,0.4384630838865066
PCDHB9,0.0361001439732,1.1969780863661645,0.06464532095988332,1.5525394410174116,0.781010837027799
PCDHGA1,0.0117164545664,1.4614825338342963,0.030162239538091242,1.5898059213942997,0.4586317960439642
PCDHGA10,0.0235420698767,1.3107977560972544,0.050279946349977025,1.4142329829057056,0.413627978639756
PCDHGA11,0.0040281003367,1.714002122092119,0.01645894298307499,1.943175314128962,0.1454651446512547
PCDHGA12,0.0143794840934,1.449111563561909,0.0409414074024155,1.7612623170065145,0.326313719633057
PCDHGA2,0.00151101912963,3.012565256304049,0.013127771429495972,1.9084165398899444,0.2344559093658395
PCDHGA3,0.00452283671483,1.6139501219558863,0.01796837713137813,2.283067277189582,0.1346726420507244
PCDHGA4,0.0195238237039,1.1440632219397295,0.0388800635834335,1.9353344517212678,0.30329828692335853
PCDHGA5,0.0146250423316,1.5265310311112008,0.03900156770496431,1.5120617087821242,0.47395780209562
PCDHGA6,0.0163648625125,1.309469817281619,0.03738689922652806,1.7894797672697524,0.337258167900564
PCDHGA7,0.114049788856,0.8524977848644568,0.12790053224583084,1.1858171723961513,0.781547883142545
PCDHGA8,0.0199827811361,1.3611041281474432,0.05032615497374979,1.9794229151398166,0.509884116925314
PCDHGA9,0.0108855263291,1.5721441275206702,0.0323970002463488,1.8463142738079878,0.393129516522175
PCDHGB1,0.0191204479479,1.144513209125543,0.034244631148838856,1.537838174817942,0.26856751527475003
PCDHGB2,0.00319464660026,2.1977686720602514,0.01992264639310554,2.119212478275063,0.22314837713047792
PCDHGB3,0.0700473345578,0.9577172192418719,0.09836469098783183,1.6739540947578162,0.7099285271410829
PCDHGB4,0.0351960388132,1.088099413796025,0.05767248890154172,1.4600237216930132,0.516901136521725
PCDHGB5,4.74933306132e-4,3.0245232684159475,0.005252141759515378,2.502605930704418,0.07248777851289163
PCDHGB6,0.0284702931213,1.2570034881103311,0.06520790678814048,1.865205856875113,0.5054779803731946
PCDHGB7,0.00176610485424,2.311658975746631,0.01397656964454695,2.4721814023272457,0.15588347606799738
PCDHGC3,0.097205297736,0.8643945415641745,0.11217020555738355,1.2958408002771822,0.732039011691818
PCDHGC4,0.00918315379014,2.2316940791152633,0.05478966308370356,2.4298812534054073,0.729884680531
PCDHGC5,0.0142341350088,1.376974342591356,0.03405775604962181,1.6597576669888356,0.2706314797082211
PCED1A,0.00550677900801,2.007667502036075,0.031670696856366046,2.3993395522303134,0.3129039092585328
PCED1B,0.249248098599,0.6632961287888436,0.19263647800974937,1.0529335276584249,0.89507073104336
PCF11,0.973619607942,0.06191048467379144,0.05937837902484406,0.0357507430911083,0.5161071112560001
PCGF1,0.0112750128184,2.095666465268051,0.1307318907927441,4.795163266545382,0.926112227878
PCGF2,0.145948682347,0.795818657790994,0.15053278928706507,1.2699806689101634,0.9596191908986099
PCGF3,0.0438844930453,1.386427456413235,0.11566955413980019,1.8950802139505831,0.9345540221935751
PCGF5,0.0152785852006,1.9585899340285782,0.07828962292401272,2.225174353388748,0.9328642551387253
PCGF6,0.0808825620497,1.0178613054591448,0.1190872061659716,1.4353192238750376,0.802364318161562
PCID2,0.949627782969,0.07522490168486759,0.0701233485824419,0.05333334039538446,0.7033773591779999
PCIF1,0.0738647492597,1.1555699263419383,0.1419630542565131,1.9471076223820396,0.887978198998864
PCK1,0.0351045880878,1.293534044905139,0.08264322425237103,1.7325698390814437,0.6904139290911
PCK2,0.0112540332242,1.6103994262337824,0.03317789256884475,1.7830509115372228,0.4513128955515477
PCLAF,0.0142701349117,1.5507492869759647,0.04951703367699261,2.185364951575982,0.39209353225232274
PCLO,0.00133690701221,2.4273677045624944,0.009565893020080665,2.27757590850059,0.12398272914838149
PCM1,0.160312046978,0.958508639785583,0.2383632151607083,2.0376047300189937,0.963021043689027
PCMT1,0.0992613636964,0.8863442657513955,0.11590802290981507,1.3076607256374775,0.762014865935276
PCMTD1,0.0294909660556,1.4343943907494616,0.08967042837482304,2.219206511316452,0.6598642493226567
PCMTD2,0.111700581755,0.8834275267169385,0.13463681522353527,1.3519302032152607,0.79114916934068
PCNA,0.999990839511,0.026944017498152995,0.02687290060233176,2.995865183589734e-4,0.5365545786579999
PCNP,0.182241772767,0.715341138988807,0.15726906552903058,1.1507980298904137,0.8843785912144
PCNT,0.243632758929,0.7822623595873353,0.23704895172592974,1.5267055524064237,0.98152233095482
PCNX1,0.0246807600617,1.5015219633137589,0.0724712062437152,1.9282313820072041,0.5977447707373451
PCNX2,0.0469697180806,1.1048888944061055,0.08348558507502486,1.6585465789920464,0.708040035553416
PCNX3,0.38112313155600003,0.5411013267917549,0.2135593393724338,0.8379280113783281,0.93207682522927
PCOLCE,0.0556618305052,1.136750663139773,0.09315611702481556,1.585602784514154,0.8040475787082499
PCOLCE2,0.00210814659382,1.8113975603556787,0.009087835370218256,1.9954590264614123,0.07601188709852527
PCP2,0.0183964335853,1.4241911242858847,0.05377976294894417,2.0157465930163485,0.38570295383887515
PCP4,0.00141561937321,2.3956823695015177,0.009359928907131075,1.983630343644243,0.13379079246070075
PCP4L1,0.00191599849537,2.1831371928550314,0.013446159563189893,2.2282839374660024,0.12007199502554962
PCSK1,0.00683364035084,1.547127580700089,0.021507970522545855,1.9805369299697413,0.2151598320453
PCSK1N,7.349940962585e-4,3.3374850032996046,0.011743006932802705,2.874819233318861,0.17298828954388074
PCSK2,0.00161571677347,2.1906696735622875,0.009906823311204915,2.1212980382824744,0.11767115555697724
PCSK4,0.00416575069147,2.0494279929471384,0.023698885947506836,2.70584011197089,0.26287880162423954
PCSK5,0.0105594725403,1.8680937793123338,0.043914859647715125,1.950423550243436,0.712274781496551
PCSK7,0.0257069809732,1.5962620126359925,0.0820184974334293,1.89035089277739,0.780169239621516
PCSK9,0.287038360916,0.5585487559712095,0.17236405661680274,0.8905243322435361,0.8829673823051489
PCTP,0.0160083975696,1.8087549556073212,0.064136871947921,1.8171418616827155,0.6268711191601806
PCYOX1,0.0035904067707,2.112629471309994,0.023517033302024978,2.580002275762754,0.24184352244619442
PCYOX1L,0.00167454325622,2.050729759917072,0.010119717185606732,2.351792818438012,0.10676692549600143
PCYT1A,0.555326722818,0.6737081087119776,0.33380698059260394,1.197293613633478,0.9920732866892946
PCYT1B,0.00804879090522,1.472582595890877,0.0226313202576316,1.51087255162179,0.1806957727017178
PCYT2,0.0541321195847,1.3331232643830226,0.1561670648837922,2.472810068799412,0.8449868031994223
PDAP1,0.954534536098,0.08870419732775355,0.08251049206811956,0.05333157986205485,0.788652357703
PDC,0.00722380359515,1.5879326401433596,0.02171686196907197,1.5960902446657101,0.2298276752913051
PDCD1,0.00543412513838,1.994645205777479,0.030624285697964795,2.695753417372924,0.3138007956536101
PDCD10,4.06509323825e-5,5.036682840061459,0.04756545780393815,40.02789494694653,0.684503599159
PDCD11,0.987115696462,0.034949475509016295,0.034252361483857643,0.020678393694032137,0.440290926605
PDCD1LG2,0.00148255779362,5.535305717958263,0.03477601431071939,2.0671294107482927,0.6939321167341096
PDCD2,0.994696580812,0.054196386174708684,0.05282859568187529,0.02251584447763679,0.43522699603799997
PDCD2L,0.00731449394379,2.4536554826964125,0.08541538172398574,3.2624482370102723,0.7619809678626667
PDCD4,0.00143195847358,3.3822231822884805,0.01743947862416798,2.4342650439641114,0.29863937268519714
PDCD5,0.64451775987,0.39020720585988944,0.23888904794623106,0.5822547769260743,0.968262210734
PDCD6,0.750519915279,0.2771435578950404,0.19545939261006906,0.37175629591691783,0.8941052398746
PDCD6IP,0.563830764692,0.5362977219340006,0.2903569010507797,0.9559315995721287,0.9921518568688
PDCD7,0.591122755614,0.3874905809354959,0.22156254099265574,0.5493601524926797,0.9633463258484699
PDCL,0.375854456192,0.6815701943515426,0.28330775152289217,1.3108193853110064,0.9764446463225284
PDCL2,0.0119027262101,1.3961371702654646,0.03148423062337849,1.7830617035340253,0.25797580462409114
PDCL3,0.16581972908,0.8038003387693369,0.16787322866883633,1.4578675603822184,0.865318365738656
PDE10A,0.00217713095273,3.9112665161843387,0.03579795281766468,2.5931749842147216,0.6710635934758197
PDE11A,0.0110389138494,1.5034922465602045,0.031272131710101556,1.8598394816339565,0.32706862160775996
PDE12,0.30288075466,0.7300316921098406,0.27282779702506443,1.2898451628250445,0.98705271039829
PDE1A,0.00151666417251,2.6895811462663226,0.011699609843309065,2.098731054729924,0.1660469236941988
PDE1B,0.00293609378477,2.1419709509657077,0.020097359730416636,2.5089158041036654,0.2060023075409343
PDE1C,0.119041725442,0.8335447227041636,0.12964741388930273,1.174531444278526,0.86601187761153
PDE2A,0.039809361864,1.3117314472565125,0.0997389735794335,2.0854264929244035,0.7234609687327486
PDE3A,0.00511380097475,2.257554293791855,0.034350683072240755,2.6604018936550617,0.47206562127720025
PDE3B,0.00200745461846,2.3219530177664165,0.015626528947561516,2.6692828372701625,0.1981493820649898
PDE4A,0.0767242369315,0.9518741970674244,0.10485484919443973,1.4373339117566901,0.70027903648475
PDE4B,0.00673010609579,1.7230903320094988,0.025808034039482272,2.0396930015541814,0.22530129694568637
PDE4C,0.0605903194001,1.1096833175701348,0.10749789897887714,1.7082617263629936,0.665550896064988
PDE4D,0.00578678539913,3.0692742909278965,0.07086064021840077,2.4247614313932466,0.8824163825562845
PDE4DIP,0.290617806699,0.6971750456519804,0.22121824975825355,1.1546042248592696,0.94143181390328
PDE5A,0.00585492096038,1.9363567200152398,0.021988444799166357,1.6920380303284277,0.3193120501242589
PDE6A,0.00554087757452,2.0219319802139437,0.027140601849827282,2.0967492768537555,0.4355560764451607
PDE6B,0.0757600908011,1.0640998522604355,0.12195987911824664,1.523991466737044,0.756378730537613
PDE6C,0.00601361825076,2.4386582732569133,0.03592349411833459,1.9482365717975765,0.6304889256683004
PDE6D,0.0523166589538,1.0559834955719039,0.08265035425779287,1.404564985237129,0.544769961927887
PDE6G,0.0566572967091,1.050423072574034,0.09575713059327176,1.7967649960000551,0.5916748302712731
PDE6H,9.40806991831e-5,8.49447129539962,0.007232086022974364,3.0422747566061292,0.17354761059196167
PDE7A,0.0159435273745,1.7755576433435198,0.08108938407507049,2.494150041017324,0.7074973502517761
PDE7B,0.019177902658,1.288397544664854,0.0440409698524923,1.692299830445307,0.4663033009009287
PDE8A,0.0156018286431,1.470395443688903,0.04584798365984601,2.04681534655574,0.3598962741524429
PDE8B,0.0609144439882,1.1234602321115317,0.11349129964530572,1.7452209126195684,0.7253831334176697
PDE9A,0.00618091562468,1.5708804423593554,0.01932195633537942,1.927565445649781,0.1994022310374516
PDF,0.0227732141809,1.4868180038525376,0.06554607980742831,1.8820066367090305,0.8012288068442
PDGFA,0.00397727212888,2.3122511364342895,0.026915537629325345,2.1560723347197266,0.3383780121021591
PDGFB,0.0140706808887,1.6786349330017256,0.05451563200526137,2.455578217256568,0.6205396266713376
PDGFC,0.00374606216026,2.1657547023164385,0.02329028234603997,2.2957822254244435,0.2800920973639979
PDGFD,0.0046800807512,2.1255609007062675,0.02472220897745369,1.8839585226855857,0.2760174964121766
PDGFRA,0.109189764745,1.0788908592402522,0.18614467531296192,1.538906639783694,0.9954431721177018
PDGFRB,0.0234671729506,1.774914756543091,0.09958151979346222,2.08420206622415,0.9672501158949106
PDGFRL,0.0275510084216,1.4038238223138269,0.0696923485908842,1.717234164979157,0.7035918540870201
PDHA1,0.0061316641860899995,2.424629636277792,0.12953718896824837,5.2699517353241605,0.946309144086
PDHA2,0.080054400883,0.9855257329335394,0.10921877614969819,1.5574025659140973,0.7607552263131195
PDHB,0.00683716216531,2.4268198405803276,0.12775141741847693,4.290627001223088,0.945505588025
PDHX,0.0147578741752,2.1138753751780235,0.09249031940975093,2.478762855792829,0.899344362637379
PDIA2,0.0103508803387,1.8211087071657048,0.04683269166849044,2.361807945502764,0.45079039431078866
PDIA3,0.00412359191261,2.3069304617858224,0.032434785714279143,2.8232435877902704,0.471246633537
PDIA4,0.0383321028832,1.1286072300125443,0.07184999072140127,1.8032509431903516,0.6071834069916751
PDIA5,0.00126009619506,2.6502428641003997,0.015638958748518537,3.1424546640563844,0.16108659994565833
PDIA6,0.00247645020989,2.625970841439214,0.028083596971503148,3.217464184782023,0.4019568846886176
PDIK1L,0.01640488966,1.6553614446104938,0.054165442355371345,1.7931451632677424,0.7775068156890719
PDILT,0.00422770336279,2.1539688891270643,0.029223050522155153,2.7036587012379205,0.3003960928007386
PDK1,0.0135776261477,2.483296129502167,0.08268452608400266,1.65132775768009,0.8850509625162055
PDK2,0.305141314449,0.5998190313236735,0.19249495865142655,0.9041246995156087,0.8997103733106
PDK3,0.0637127003143,1.0606906857147353,0.10306719699724452,1.5251144156150427,0.8200176428739372
PDK4,0.0035428427639,2.217562374979978,0.02317195964634677,2.192426436376628,0.2578706414253497
PDLIM1,0.0156025776835,1.4068957673717266,0.042350278234083424,2.1276535345525813,0.383299811199475
PDLIM2,0.00454015866559,1.9070975306679234,0.020826545719300274,2.182767025445391,0.31763054358998777
PDLIM3,1.73569823765e-4,3.538554303662776,0.0027429643204570004,3.04991415059469,0.04747209180054742
PDLIM4,0.00632681687377,2.371705286930035,0.03926796292830983,2.102570019039181,0.4925841234811965
PDLIM5,1.29870986764e-4,2.921951954968162,0.0018293453724746026,2.890943115674963,0.021643702723230504
PDLIM7,0.0196353689218,1.6110489188295938,0.07459733581483052,2.641115190398775,0.677773527881398
PDP1,0.00298913545441,2.4714929086519137,0.01898128459082911,1.8066379146527891,0.2902222609706761
PDP2,0.0164367323444,1.6049379396324275,0.0533357284226942,1.921153168366123,0.5113842375220684
PDPK1,0.700382980718,0.33809151843247104,0.22058877679746225,0.4493873971014257,0.972561054770927
PDPN,0.00240815149061,2.662438563910243,0.02039127178265963,2.4353536553443464,0.2187301051357436
PDPR,0.0613664834478,1.180773219716986,0.13183459683960183,2.055355535149567,0.7660125976560083
PDRG1,0.999247684996,0.01711609444205511,0.017037953127156457,0.004033355393779211,0.36585559170899995
PDS5A,0.377596454278,0.7397397803003928,0.31442037070733825,1.5403375865197775,0.9999982098407896
PDS5B,0.035005102209,1.497125160295841,0.16070217771488104,3.443469148366285,0.9099749382829296
PDSS1,0.0794975919668,1.1458666796191588,0.16983316577796786,2.271068381281278,0.872657678480329
PDSS2,0.0911701671463,1.1426854041780197,0.18161725255530753,1.9612979470692657,0.9737709204044193
PDX1,0.00559346097037,2.037687069177215,0.035751823874625076,2.509973806348256,0.4585464897027232
PDXDC1,0.0990621644627,0.9540908138417039,0.13133280730324035,1.5620145014756177,0.710045083575652
PDXK,0.0396457397427,1.5124288134794746,0.12282252456485511,1.902179532593686,0.824272596134746
PDXP,0.00367770039567,2.8472251699420648,0.034467559568778824,2.461329238884591,0.6652508739757841
PDYN,0.00371526329677,2.1758488201255934,0.019476857278107478,1.8650920378171443,0.28520642638313803
PDZD11,0.033883910210099996,1.1792233597126112,0.062122440315051604,1.536665453260016,0.6370844117046239
PDZD2,0.00237652154544,2.473689081608434,0.02234292944924237,2.820314199868136,0.27613088400504415
PDZD3,0.0507588870856,1.1189045206244863,0.08635847986432872,1.5481544069391824,0.7341799839330849
PDZD4,0.0139528026377,1.7709351124458175,0.04993709358511532,1.7524835441559512,0.65612528223891
PDZD7,0.0708454776364,0.9866008283175615,0.09595172890859002,1.3915759236881287,0.6661108954610382
PDZD8,0.00631126910487,2.0664783430707416,0.03544000182989776,2.401590791683126,0.3729909512679532
PDZD9,0.0411461342317,1.030700997578287,0.06182804703396009,1.4813955618226649,0.509141210271116
PDZK1,0.15906115786,0.8249469484003944,0.1673303783072339,1.4364730947388566,0.850288638420331
PDZK1IP1,0.319587845511,0.5435277091142549,0.1879485502130914,0.7830848653359882,0.90999600448464
PDZRN3,0.00611123587358,2.0298893748672215,0.03246422591879554,2.2341686963297778,0.43575307183006606
PDZRN4,0.00617148235603,1.7187467173796025,0.023830632773644788,2.280131624237864,0.2540474513758999
PEA15,0.0162228504813,2.3915218402198914,0.13560235783193558,2.09627181433992,0.966607269522328
PEAK1,3.30226949073e-4,3.4446841931446617,0.005714281165710024,3.267116763988575,0.08945766778210858
PEAK3,0.00979542461102,1.9366819959572459,0.05624300413782424,2.717487767412684,0.501881093944
PEAR1,0.0564555384899,1.1467539189357905,0.10188802081941072,1.5871594747029167,0.76223040668114
PEBP1,0.0779839018165,1.0249170257756404,0.11746255929010609,1.497454506119518,0.756435380149455
PEBP4,0.0391220507471,1.0981939217792205,0.06327909768264461,1.4500378170872117,0.4473970329444209
PECR,0.0123677994601,1.8546243957887902,0.05047414629174974,1.8807017487443907,0.7375573083347188
PEF1,0.488305510828,0.3850970135834676,0.18511075391775592,0.5323113420863225,0.89085022067417
PEG10,0.00126609602712,5.915061865713234,0.05074988996918484,2.5353383391398636,0.7654083818011304
PEG3,0.00240822887927,2.3274507063397736,0.016904643617880605,2.2070236129354646,0.17985416211476843
PELI1,0.00177816419584,2.634073430774141,0.01373925173422107,2.003965804403495,0.2324489090956237
PELI2,0.0106327112284,1.4930508194919907,0.03210175283953803,1.9648306870113061,0.33489754177665604
PELI3,0.0182892624186,1.501754101068106,0.06337267393320993,2.438607035062929,0.4260629868398813
PELO,0.953916431214,0.14777813934655953,0.13360778182097652,0.09946088665257032,0.9405809038378
PELP1,0.996776424772,0.01795986480218095,0.01777953758537028,0.012498176196181278,0.20072330889300005
PEMT,0.0143737956355,1.6427538797151358,0.04960923614298467,1.9619685010714998,0.5161558278961031
PENK,0.00741718315884,2.1759738835849234,0.04026839584060655,2.1963749105472807,0.6032264783998498
PEPD,0.00854321018561,2.1295176158454847,0.05272606453965035,2.3827378040467266,0.5393373972973416
PER1,1.15811908643e-4,7.614693635402395,0.005786427761914072,3.3271542964436764,0.13822170904071954
PER2,0.149925608206,0.752277251309989,0.13853095625447115,1.2950033843633255,0.7801029881740901
PER3,0.0101901371852,1.9504897446360228,0.044805645882657945,2.1348512192972042,0.6958699583435486
PERP,0.0184305527978,1.553700389534503,0.06571953466977627,2.3115719576813487,0.546425370209
PES1,0.945873756269,0.08741061756093493,0.08079823347928157,0.05774572665642956,0.790177247042
PET100,0.0584283301167,1.2245048230948339,0.1413067915261521,2.4585482429668524,0.9069457681467961
PET117,0.615391109981,0.47152938074654255,0.27722186364356294,0.7211327474387816,0.9973715617408
PEX1,0.435463221234,0.5379663398992488,0.23659983213315694,0.8125340275703031,0.9818184750470901
PEX10,0.0878380494935,1.167537781839508,0.1744562822632175,1.7620694495527642,0.916868696856513
PEX11A,0.0163775769804,1.417805269478873,0.04242018346591011,1.796011047006637,0.392484454576527
PEX11B,0.174225057447,0.7997879459417473,0.17586963660281907,1.2442124089374642,0.9448063655332469
PEX11G,0.00304313509788,1.9534486106920834,0.014969888076602442,2.053061437496643,0.1562263900840639
PEX12,0.00315586199988,3.0151167812330657,0.1007592566320861,4.9086812951212835,0.8076066146863375
PEX13,0.0205540532669,1.9189281480241962,0.13241108255497944,2.8171492585838354,0.9103455044940375
PEX14,0.0877258684226,1.1616290086494427,0.18009958829255968,1.881199992948544,0.8449060977409811
PEX16,0.00397887572125,2.3786916787298633,0.0424063995000873,2.8461818232845624,0.40418755120815825
PEX19,0.0563588915839,1.3122004327284302,0.14737279034744769,1.8793720275605617,0.8777070409641315
PEX2,0.0273070004775,1.7722327370502853,0.14448938237309172,2.5642991371086965,0.9017963958536265
PEX26,0.204104980148,0.8511348427307571,0.2322895083459452,1.4234498788948187,0.978573550579
PEX3,0.00342947820818,3.0381806274935133,0.06512185128796989,3.228674226073064,0.572529114138767
PEX5,0.0238351557713,1.7870625218908365,0.14018478934558712,2.7092958698410015,0.8813633350709001
PEX5L,0.00565665472941,2.083585035485896,0.038166278607482326,3.1372891875620983,0.5424335904192579
PEX6,0.167046160292,0.9777336254639504,0.24055480513452424,1.5038797298385493,0.9895120559168966
PEX7,0.0600659689246,1.2187254687263487,0.1279148973933348,1.736495815952487,0.87232145279412
PF4,0.172834539645,0.6974070761706445,0.14157894744783683,1.0333348759028946,0.8860212943143501
PF4V1,0.00465980117823,1.9644711495254932,0.027556178110877547,2.473777100326539,0.2822320433257389
PFAS,0.326161846724,0.7900384779698877,0.3149774600580638,1.738114803135511,0.9967328217850865
PFDN1,0.919488390422,0.2781070000231155,0.22770280008997587,0.25471191628696,0.9918638478809
PFDN2,0.998839665848,0.015600421907636214,0.015514797684801731,0.005459375499841033,0.305713406546
PFDN4,0.545383544087,0.4409077630875537,0.23451231059369054,0.6710207591955162,0.9436471872089
PFDN5,0.772842821563,0.29224714434868276,0.2088650554862171,0.3932055341568933,0.9753988777752
PFDN6,0.976290037335,0.03405758185274347,0.032985181925170456,0.02818276408730654,0.42198954098200003
PFKFB1,0.0664033717335,1.0098785532177967,0.09883377162177967,1.3903408133200799,0.6105936350152781
PFKFB2,0.0626041720655,0.927535475040853,0.08223037796622928,1.4235470031846709,0.46584091397201804
PFKFB3,7.83025433604e-4,3.3878557937343565,0.014984341168984821,2.958402953474852,0.23332427991914684
PFKFB4,0.143452724772,0.8000185551672065,0.1436744920284136,1.1867100417832417,0.894122351288103
PFKL,0.0255770989542,1.5672604429287371,0.08792379057087792,2.1712617497294664,0.772456167396674
PFKM,0.00292129959273,2.2443827631634523,0.01973851624385217,2.702778638194521,0.2864266218524819
PFKP,0.00364008274364,3.4067629405012556,0.08139174919296806,2.981745793085034,0.932014324465
PFN1,0.9239639527,0.2090445559524137,0.1773555697148333,0.1945061997243867,0.9174186568357999
PFN2,0.0364846074634,1.203227018232472,0.0725150947362939,1.621186503391476,0.536218729743816
PFN3,0.00300369501061,2.3201124141725944,0.025056960602103714,2.6593140701118707,0.2743350953428565
PFN4,0.00128498457935,1.8749752274176754,0.005977023581635553,1.8760937187794589,0.06785022265043876
PGA3,0.00179167267875,3.937748670901269,0.044689276224817824,2.9821207856362757,0.5573503955262376
PGAM1,0.900155781358,0.15630319896698355,0.13434741908793457,0.11888662297824928,0.9804167948549001
PGAM2,0.0118753814345,1.8392645783076582,0.053971967582692175,2.372986222849396,0.5138093478982368
PGAM4,0.00115150073096,2.5314176350780264,0.008572571349331329,2.0941619875817223,0.126668691002
PGAM5,0.0113390902551,1.904596157214118,0.05640065432225198,2.599882156685419,0.5051122631084065
PGAP1,0.00983662148124,1.5622152838384056,0.03145446932185442,1.873821518519635,0.3948814775094001
PGAP2,0.0457660212734,1.3880718739393472,0.12906174795512398,2.0416459441036836,0.9588683461093257
PGAP3,0.11396577571,0.8106766110467053,0.11600834722735671,1.129963702068676,0.64055785665413
PGBD1,0.00774776821645,1.6495322062351576,0.028432884647841584,2.1180401523342223,0.32783742567790924
PGBD2,0.13902771749,0.924126931804271,0.17822007090794637,1.6087234877691725,0.8685423777574106
PGBD3,0.138099215597,0.6952521329559728,0.1086211353215327,0.988277079937048,0.7920496370939699
PGBD4,0.0759992996835,0.9219581081623494,0.09130749448742967,1.1542916671763204,0.60018675359522
PGC,0.00431194496536,1.8282016091397615,0.017828168281533986,1.890373723355132,0.16966098976876992
PGD,0.962897433354,0.19537433105196836,0.17437589404228954,0.10408413977893977,0.9683329324058
PGF,0.0107335804135,1.9259234475035543,0.052241480530537225,2.1131645656636886,0.8218548594921332
PGGHG,0.0506936135528,0.9807348174731312,0.06820786562916435,1.2435089766986667,0.45819948178176
PGGT1B,0.0263070702455,1.5342216203149222,0.10060352708581818,2.459124026888401,0.6522515402669696
PGK1,0.9870687656665,0.08017944337117455,0.07715288227053349,0.030393660607062868,0.7252217084579999
PGK2,5.94185306047e-4,3.1487873773605854,0.007065046554082161,2.3574370506718663,0.094097366636
PGLS,0.182340006426,0.8275509301350431,0.2026903980993996,1.6060396721673196,0.91442530402822
